Date,Open,High,Low,Price,Volume,Change %
6/28/2021,34682.2,35231.2,33944.9,34475.9,112.00K,-0.58%
6/27/2021,32247.1,34685.5,32041.7,34678.5,148.80K,7.55%
6/26/2021,31592.1,32643,30206.9,32243.4,156.67K,2.06%
6/25/2021,34660.5,35490.9,31337.9,31594,193.43K,-8.86%
6/24/2021,33678.1,35249.9,32356.7,34665.8,119.25K,2.94%
6/23/2021,32498.3,34784.3,31736.5,33674.3,173.34K,3.62%
6/22/2021,31682.7,33272.5,28901.8,32496.4,309.65K,2.54%
6/21/2021,35597.9,35708.4,31284.1,31692,256.87K,-10.97%
6/20/2021,35510.9,36097.9,33378,35595.8,137.48K,0.23%
6/19/2021,35770,36357.3,34845.5,35513.4,105.46K,-0.66%
6/18/2021,38045.5,38166,35198.5,35749.4,102.84K,-6.05%
6/17/2021,38337.8,39529.9,37425.3,38052,109.58K,-0.74%
6/16/2021,40148.1,40494.4,38156.4,38336,123.52K,-4.53%
6/15/2021,40522.5,41318,39589.9,40156.1,117.55K,-0.92%
6/14/2021,39024.1,40970.4,38769.9,40529.4,157.35K,3.86%
6/13/2021,35467.5,39321.6,34827,39022.9,123.32K,10.02%
6/12/2021,37334.4,37437.3,34703.3,35467.5,87.73K,-4.95%
6/11/2021,36654.3,37641.1,36003.3,37314.6,109.15K,1.81%
6/10/2021,37375.2,38340.8,35824,36649.4,154.32K,-1.83%
6/9/2021,33385.5,37517.6,32428.6,37332.2,209.82K,11.83%
6/8/2021,33574.6,34047.8,31158.1,33382.9,193.54K,-0.58%
6/7/2021,35815.4,36754.6,33410.1,33578,119.50K,-6.25%
6/6/2021,35518.7,36434,35265.3,35815.4,62.20K,0.83%
6/5/2021,36841.2,37887.6,34832,35520,101.48K,-3.61%
6/4/2021,39191.4,39255.4,35659.9,36851.3,127.71K,-5.96%
6/3/2021,37555.7,39462.3,37193.6,39187.3,106.44K,4.34%
6/2/2021,36687.7,38199.9,35981.1,37555.8,96.89K,2.37%
6/1/2021,37294.3,37850.3,35742.7,36687.6,113.48K,-1.64%
5/31/2021,35644,37480.7,34213.2,37298.6,131.70K,4.62%
5/30/2021,34589.3,36388.6,33441,35652.8,104.18K,3.09%
5/29/2021,35664.5,37227.1,33664.2,34584.6,160.43K,-3.02%
5/28/2021,38543.2,38844.1,34772.4,35662.5,199.58K,-7.17%
5/27/2021,39249,40322.2,37190.8,38417.3,122.93K,-2.12%
5/26/2021,38375.7,40750,37847,39249.2,153.80K,2.27%
5/25/2021,38753.6,39740.8,36540.7,38378.3,163.01K,-0.96%
5/24/2021,34720.3,39851.7,34474.6,38750.6,244.88K,11.74%
5/23/2021,37446.8,38248.7,31192.4,34679.7,325.73K,-7.39%
5/22/2021,37291,38776,35314.9,37448.3,185.83K,0.40%
5/21/2021,40611.2,42108.3,33592.3,37297.4,315.50K,-8.40%
5/20/2021,36706.8,42425.9,35010.4,40717.2,269.75K,10.88%
5/19/2021,42898.3,43516.6,30261.7,36720.5,607.10K,-14.40%
5/18/2021,43538.5,45770.9,42293.9,42897.3,154.96K,-1.48%
5/17/2021,46424.2,46545.4,42201.5,43541.3,274.76K,-6.21%
5/16/2021,46729.3,49764.3,43920.8,46426.4,180.07K,-0.60%
5/15/2021,49839.1,50640.9,46650.2,46708.8,131.91K,-6.28%
5/14/2021,49704.9,51459.2,48874,49839.8,118.84K,0.27%
5/13/2021,49398.2,51337.3,46331.1,49704.6,236.71K,0.65%
5/12/2021,56694.5,57938.5,49187,49384.2,160.74K,-12.90%
5/11/2021,55846.1,56871.1,54550.4,56695.7,96.47K,1.52%
5/10/2021,58251.2,59523.9,53678.3,55848.9,142.61K,-4.10%
5/9/2021,58840.6,59227,56414.4,58238.3,103.59K,-1.02%
5/8/2021,57330.3,59471.1,56972.2,58840.1,101.27K,2.62%
5/7/2021,56411.4,58639.3,55300.1,57337.2,110.01K,1.65%
5/6/2021,57441,58364.9,55294.5,56405.4,109.02K,-1.80%
5/5/2021,53872.5,57936.4,53872.5,57441.3,119.82K,6.88%
5/4/2021,57170.6,57201.3,53741.5,53741.5,132.33K,-6.00%
5/3/2021,56605.8,58925.1,56562.4,57169.8,89.24K,1.00%
5/2/2021,57807.2,57868.4,56110.5,56603.8,53.61K,-2.08%
5/1/2021,57719.1,58449.4,57029.5,57807.1,63.41K,0.15%
4/30/2021,53562.3,57925.6,53088.7,57720.3,103.74K,7.77%
4/29/2021,54838.6,55173.7,52400,53560.8,83.90K,-2.34%
4/28/2021,55036,56419.9,53876.4,54841.4,86.96K,-0.35%
4/27/2021,54011.1,55427.8,53345,55036.5,84.08K,1.88%
4/26/2021,48963.5,54320.9,48815.9,54020.5,129.76K,10.33%
4/25/2021,50088.2,50532.4,47098.5,48963.6,59.20K,-2.25%
4/24/2021,51140.8,51183,48775.2,50088.9,82.25K,-2.06%
4/23/2021,51707.1,52099.9,47659.4,51143.6,214.46K,-1.13%
4/22/2021,53821.3,55408.4,50590.9,51729.5,168.13K,-3.88%
4/21/2021,56479.5,56764.4,53657.6,53820.2,100.26K,-4.71%
4/20/2021,55645.1,57054.9,53422.5,56483.2,115.49K,1.50%
4/19/2021,56208.1,57517,54272.3,55646.1,117.51K,-1.00%
4/18/2021,60043.2,60362.1,51817.6,56207.1,216.81K,-6.39%
4/17/2021,61358.3,62509.1,59672.1,60041.9,84.08K,-2.18%
4/16/2021,63211.6,63518.5,60027.3,61379.7,136.85K,-2.90%
4/15/2021,62978.6,63729.1,62067.5,63216,76.97K,0.37%
4/14/2021,63544.2,64778,61366.3,62980.4,130.43K,-0.88%
4/13/2021,59863.6,63659,59839.4,63540.9,126.56K,6.14%
4/12/2021,59982.1,61259.9,59569.2,59863.8,81.88K,-0.19%
4/11/2021,59772.4,60667.1,59250.3,59978.7,58.20K,0.39%
4/10/2021,58127.4,61229,57900,59748.4,103.72K,2.80%
4/9/2021,58076.8,58890.9,57686,58118.7,59.22K,0.07%
4/8/2021,55948,58136.7,55721.6,58077.4,64.78K,3.80%
4/7/2021,57996.3,58627.7,55489.3,55948.7,110.69K,-3.53%
4/6/2021,59169,59487,57403.3,57996.3,77.15K,-1.69%
4/5/2021,58202.3,59205.1,56842.7,58993.4,54.13K,1.36%
4/4/2021,57059.7,58464.8,56470.6,58199.9,57.21K,2.00%
4/3/2021,58976.8,59770.5,56906.7,57059.9,68.74K,-3.25%
4/2/2021,58718.2,60134.9,58466.5,58977.3,72.37K,0.44%
4/1/2021,58763.2,59406.5,58040.7,58718.3,69.04K,-0.08%
3/31/2021,58771.4,59795.6,56991.6,58763.7,98.06K,-0.01%
3/30/2021,57614.6,59366.9,57077.1,58771.3,86.21K,2.00%
3/29/2021,55764.7,58392.6,54951.1,57616.2,107.91K,3.32%
3/28/2021,55856.9,56504.2,54711.3,55765.2,58.71K,-0.17%
3/27/2021,55033.8,56531.1,54010.2,55862.9,73.87K,1.50%
3/26/2021,51317.4,55074.1,51302,55036.1,100.30K,7.24%
3/25/2021,52330,53175.4,50441.3,51322.3,143.35K,-1.92%
3/24/2021,54309.1,57169.4,51725.4,52325.4,137.91K,-3.91%
3/23/2021,54117.5,55813.8,52992.3,54452.5,84.84K,0.54%
3/22/2021,57379.3,58379.9,53784.2,54158.3,95.53K,-5.62%
3/21/2021,58097.4,58583.8,55583.3,57383.8,77.47K,-1.22%
3/20/2021,58084.1,59882.1,57863,58093.4,67.83K,0.01%
3/19/2021,57645,59448.3,56305.1,58088,83.98K,0.75%
3/18/2021,58911.8,60088,57099.6,57656,102.62K,-2.13%
3/17/2021,56892.9,58933.2,54253.2,58913.5,118.26K,3.56%
3/16/2021,55619.5,56889.7,53342.6,56889.7,128.51K,1.97%
3/15/2021,59117.4,60565.9,55088.8,55791.3,117.71K,-5.62%
3/14/2021,61192.7,61673.7,59113.7,59113.7,80.29K,-3.40%
3/13/2021,57267.4,61795.8,56118.8,61195.3,134.64K,6.86%
3/12/2021,57806.2,58052.3,55134.5,57265.1,116.96K,-0.92%
3/11/2021,55851.2,58135,54351.8,57799.5,129.63K,3.49%
3/10/2021,54882.7,57328.7,53073.6,55851.9,140.96K,1.77%
3/9/2021,52352.4,54880.6,51941.3,54879,114.06K,4.91%
3/8/2021,50988.9,52384.9,49338.1,52311,68.14K,2.61%
3/7/2021,48899,51434.1,48890.6,50982.3,82.91K,4.35%
3/6/2021,48798.7,49191.8,47132.8,48855.6,66.66K,0.13%
3/5/2021,48363.6,49429.4,46370.1,48792.5,113.64K,0.75%
3/4/2021,50388,51757.7,47521.8,48428,9.56K,-3.90%
3/3/2021,48422.2,52567.9,48159.2,50395.1,44.93K,4.07%
3/2/2021,49595.6,50191.9,47100.6,48424.2,102.10K,-2.36%
3/1/2021,45160.5,49774,45008.8,49595.5,137.52K,9.81%
2/28/2021,46136,46582,43100.6,45164,135.08K,-2.11%
2/27/2021,46333.1,48335.1,45059.4,46136.7,98.75K,-0.45%
2/26/2021,46928.5,48413.9,44248.2,46345.6,189.41K,-1.24%
2/25/2021,49695.9,52013.8,46773.7,46928.5,83.22K,-5.57%
2/24/2021,48911.1,51311.8,47031.7,49697.5,153.75K,1.61%
2/23/2021,54114.1,54115,45093.8,48911.2,315.07K,-9.61%
2/22/2021,57437.6,57480.8,48353.8,54111.8,244.95K,-5.78%
2/21/2021,55907.6,58335.1,55502.7,57433.8,87.26K,2.70%
2/20/2021,55922,57523.8,54124.1,55923.7,127.85K,0.03%
2/19/2021,51590.1,56238.5,50816.8,55906.6,139.43K,8.38%
2/18/2021,52094.5,52524,50941.6,51582.2,94.35K,-0.95%
2/17/2021,49161.3,52577.7,49018.1,52079.2,140.03K,5.92%
2/16/2021,47934.2,50515.8,47044.4,49169.7,141.37K,2.57%
2/15/2021,48611.1,48936.5,45786.1,47936.3,123.18K,-1.45%
2/14/2021,47172.1,49695.1,47051.9,48643.4,106.50K,3.13%
2/13/2021,47373.1,48097.3,46270.5,47168.7,89.42K,-0.43%
2/12/2021,47995,48927.4,46218.6,47371.7,133.73K,-1.29%
2/11/2021,44834.8,48622.1,44041.1,47990.7,145.77K,7.04%
2/10/2021,46507.8,47295.3,43800.5,44836,151.83K,-3.60%
2/9/2021,46396.4,48143.5,45104.7,46508.6,193.87K,0.24%
2/8/2021,38853.6,46596.4,38057,46395.7,248.47K,19.41%
2/7/2021,39228.9,39691.7,37381.6,38852.9,125.37K,-1.03%
2/6/2021,38300.6,40939.7,38275.3,39256.6,156.02K,2.50%
2/5/2021,36976.4,38303.6,36640,38297.6,100.60K,3.56%
2/4/2021,37648.9,38707.9,36380.8,36982.1,151.44K,-1.77%
2/3/2021,35486.9,37646.8,35401.5,37646.8,131.03K,6.09%
2/2/2021,33514,35976.1,33462.4,35485.2,120.85K,5.88%
2/1/2021,33106.8,34685.6,32324.9,33515.7,126.32K,1.23%
1/31/2021,34281.6,34348.3,32189.9,33108.1,101.92K,-3.43%
1/30/2021,34300,34920.9,32908.5,34283.1,128.57K,-0.05%
1/29/2021,33381.7,38546,31953.3,34301.8,297.73K,2.78%
1/28/2021,30408.9,33790.8,29911.9,33374.8,167.39K,9.77%
1/27/2021,32499.6,32545.4,29290.4,30404,194.35K,-6.46%
1/26/2021,32244.1,32917.7,30850,32502.1,139.84K,0.77%
1/25/2021,32244.3,34854.3,31967.4,32252.3,142.43K,0.03%
1/24/2021,32088.5,33034.8,30982.9,32241.3,88.21K,0.47%
1/23/2021,32994.1,33441.4,31418.2,32088.9,100.70K,-2.76%
1/22/2021,30838.7,33821.2,28871.2,33000.5,243.09K,7.00%
1/21/2021,35472.3,35591.1,30101.8,30842.1,253.27K,-13.06%
1/20/2021,35862.1,36384.4,33444.5,35476.3,153.61K,-1.46%
1/19/2021,36630.6,37821,36001.4,36002.9,79.11K,-1.67%
1/18/2021,35838.2,37436.8,34801,36613.2,111.52K,2.16%
1/17/2021,36020.1,36801.3,33883.5,35839.6,126.82K,-0.50%
1/16/2021,36751.8,37931.7,35408.4,36019.5,137.02K,-2.24%
1/15/2021,39175.7,39715,34488.7,36845.8,118.42K,-5.95%
1/14/2021,37383.4,40054.3,36772.1,39175.7,172.40K,4.80%
1/13/2021,34061.2,37764.6,32451.9,37382.2,209.93K,9.70%
1/12/2021,35426,36598.7,32572.7,34076.1,241.93K,-4.13%
1/11/2021,38195.3,38217.2,30411.6,35544.3,251.04K,-6.93%
1/10/2021,40149.7,41362.4,35141.6,38192.2,215.78K,-4.88%
1/9/2021,40607.2,41363.5,38775.1,40151.9,128.42K,-1.10%
1/8/2021,39466.4,41921.7,36613.4,40599.3,251.29K,2.89%
1/7/2021,36798.5,40340.9,36361.2,39460.2,249.60K,7.25%
1/6/2021,33999.3,36934.8,33408.3,36793.2,227.56K,8.24%
1/5/2021,32015.4,34414.7,30010.5,33991.5,202.13K,6.15%
1/4/2021,33016.6,33587.5,28204.5,32022.6,255.27K,-2.84%
1/3/2021,32192.9,34755.9,32029.6,32958.9,155.21K,2.38%
1/2/2021,29359.7,33233.5,29008,32193.3,240.87K,9.65%
1/1/2021,28951.7,29627.1,28712.4,29359.9,100.90K,1.42%
12/31/2020,28866.8,29298.8,28025,28949.4,136.69K,0.28%
12/30/2020,27374.5,28979.3,27374.5,28868.7,159.82K,5.45%
12/29/2020,27065.3,27390.7,25902.8,27376,119.57K,1.18%
12/28/2020,26259.2,27444.9,26144.3,27057.8,126.98K,3.03%
12/27/2020,26460.3,28360.3,25858.2,26261.3,231.23K,-0.73%
12/26/2020,24714.7,26826,24515.1,26454.4,155.77K,7.15%
12/25/2020,23728.7,24778.9,23445.3,24689.6,2.40K,4.02%
12/24/2020,23253.2,23783.7,22737.3,23736.5,104.59K,2.06%
12/23/2020,23820.8,24063.7,22694.7,23257.9,178.47K,-2.37%
12/22/2020,22730.4,23825.4,22388.6,23823.2,130.75K,4.82%
12/21/2020,23474.1,24101.9,22015.5,22728.5,154.69K,-3.18%
12/20/2020,23843.6,24280.9,23098.9,23474.9,114.09K,-1.55%
12/19/2020,23127.6,24107.1,22797,23844,133.88K,3.10%
12/18/2020,22823.3,23272.8,22361.5,23127.9,131.80K,1.33%
12/17/2020,21352.3,23738,21243.1,22825.4,310.74K,6.90%
12/16/2020,19434.7,21525.3,19299.7,21352.2,199.81K,9.87%
12/15/2020,19273.9,19556.3,19076.2,19434.9,98.39K,0.84%
12/14/2020,19176.4,19346.5,19007,19273.8,67.11K,0.51%
12/13/2020,18808.1,19403.6,18716.8,19176.8,82.45K,1.96%
12/12/2020,18026.7,18936.2,18025.1,18808.9,71.37K,4.36%
12/11/2020,18250.5,18288.3,17600.1,18023.6,111.53K,-1.23%
12/10/2020,18546.1,18551.8,17926.8,18247.2,85.31K,-1.61%
12/9/2020,18322.4,18637.9,17658.8,18546,129.72K,1.20%
12/8/2020,19170.8,19288.6,18229.2,18326.6,101.41K,-4.40%
12/7/2020,19368.4,19424.6,18908.8,19170.7,61.98K,-1.08%
12/6/2020,19146,19417.1,18873,19379.9,54.56K,1.22%
12/5/2020,18657.5,19172.7,18507.1,19146.5,59.44K,2.62%
12/4/2020,19431.1,19529.5,18610.8,18658.1,110.63K,-3.99%
12/3/2020,19219.8,19596.6,18883.7,19433.3,99.97K,1.12%
12/2/2020,18767.9,19335.5,18346.7,19218.8,91.92K,2.39%
12/1/2020,19697.8,19897.4,18257,18770.7,208.72K,-4.71%
11/30/2020,18186,19831.2,18186,19698.1,185.59K,8.32%
11/29/2020,17729.7,18336.3,17530.4,18185.5,79.12K,2.57%
11/28/2020,17142.6,17874.4,16874.4,17730.7,95.20K,3.52%
11/27/2020,17160.9,17450.3,16481.6,17127.1,138.80K,-0.20%
11/26/2020,18721.9,18894.9,16235.2,17162,312.07K,-8.34%
11/25/2020,19151.5,19486.7,18527.7,18723,146.12K,-2.24%
11/24/2020,18394.6,19416.6,18074.8,19152.6,180.79K,4.21%
11/23/2020,18428.1,18756.8,18016,18379.6,127.35K,-0.18%
11/22/2020,18689.3,18751.5,17644.6,18412.9,121.76K,-1.47%
11/21/2020,18673.8,18966,18397.5,18687.2,108.91K,0.06%
11/20/2020,17805.5,18811,17758.4,18675.2,134.42K,4.90%
11/19/2020,17775.1,18166,17380.1,17803.5,135.94K,0.16%
11/18/2020,17662.3,18466.1,17258.9,17774.6,233.43K,0.64%
11/17/2020,16715.8,17845.4,16562,17662.3,175.87K,5.66%
11/16/2020,15954.1,16880.7,15870.7,16715.8,118.09K,4.78%
11/15/2020,16074.7,16158.1,15782.3,15953,58.43K,-0.73%
11/14/2020,16323.1,16328.2,15717.7,16071,83.64K,-1.55%
11/13/2020,16293,16474.1,15973.4,16324.2,113.75K,0.18%
11/12/2020,15695.8,16342.7,15483.5,16294.7,165.54K,3.82%
11/11/2020,15303.1,15953.9,15281,15695.8,119.07K,2.56%
11/10/2020,15328,15465.3,15096.5,15303.6,93.36K,-0.15%
11/9/2020,15483.3,15819.6,14816.9,15327.2,165.04K,-1.01%
11/8/2020,14826.6,15648.3,14720.7,15483.7,94.99K,4.42%
11/7/2020,15578.2,15754.4,14385.1,14828.4,160.73K,-4.81%
11/6/2020,15593.9,15955.2,15223.5,15577.9,186.13K,-0.06%
11/5/2020,14145.6,15739.9,14099.7,15587.1,227.49K,10.19%
11/4/2020,14023,14238.8,13544.4,14145.6,140.80K,0.90%
11/3/2020,13560.5,14054,13294.6,14019.9,108.17K,3.38%
11/2/2020,13759.7,13828.4,13214.2,13561.4,97.76K,-1.44%
11/1/2020,13795.5,13889.5,13628.7,13759.4,51.71K,-0.27%
10/31/2020,13560.2,14065.4,13441.7,13797.3,102.75K,1.75%
10/30/2020,13457,13667.9,13134.5,13559.9,108.77K,0.76%
10/29/2020,13278.3,13640,12982.9,13457.2,111.23K,1.34%
10/28/2020,13658.3,13851.7,12907.6,13278.9,144.18K,-2.77%
10/27/2020,13061.5,13782.3,13050.3,13657.8,128.64K,4.56%
10/26/2020,13033,13229.7,12792.4,13061.6,89.47K,0.23%
10/25/2020,13117,13345.3,12900.4,13032.2,59.73K,-0.65%
10/24/2020,12933.6,13161.5,12876.4,13117.2,51.20K,1.42%
10/23/2020,12972.7,13025.5,12738.9,12934.1,73.94K,-0.31%
10/22/2020,12805.5,13183.9,12698.2,12974.6,113.31K,1.30%
10/21/2020,11913.6,13213.5,11894.6,12808.7,197.72K,7.51%
10/20/2020,11753.9,12029.4,11685.7,11913.5,94.59K,1.36%
10/19/2020,11507.1,11823.3,11413.9,11753.4,73.04K,2.14%
10/18/2020,11362.1,11506.9,11349.8,11506.9,31.51K,1.27%
10/17/2020,11321.8,11402.7,11274.4,11362.1,29.86K,0.35%
10/16/2020,11503.2,11542.2,11224.6,11322,71.42K,-1.57%
10/15/2020,11421.4,11590.9,11276.7,11503,70.84K,0.72%
10/14/2020,11424.4,11541,11293.5,11420.4,59.12K,-0.03%
10/13/2020,11533.5,11558,11315.9,11423.8,64.67K,-0.95%
10/12/2020,11370.8,11715.9,11227.4,11533.9,84.02K,1.43%
10/11/2020,11295.6,11439.4,11277.6,11371,41.06K,0.64%
10/10/2020,11053.5,11475,11053.1,11298.4,65.81K,2.21%
10/9/2020,10923.5,11103,10836.9,11054.2,70.95K,1.19%
10/8/2020,10670.7,10948.6,10549.6,10924.1,79.78K,2.37%
10/7/2020,10601,10680.1,10553.3,10670.9,49.27K,0.64%
10/6/2020,10790.2,10800.3,10530.8,10602.6,69.07K,-1.73%
10/5/2020,10672.5,10789.6,10623.4,10789.5,48.86K,1.09%
10/4/2020,10544.4,10693.3,10520.8,10672.9,31.40K,1.22%
10/3/2020,10572.2,10597.8,10501.2,10544.2,29.10K,-0.27%
10/2/2020,10619.6,10662.9,10387.6,10572.3,77.94K,-0.45%
10/1/2020,10776.6,10913.7,10462.7,10620.5,95.33K,-1.44%
9/30/2020,10843.4,10847.7,10667.6,10776.1,55.55K,-0.60%
9/29/2020,10694.3,10858.4,10642.4,10840.9,59.64K,1.38%
9/28/2020,10776.4,10946.6,10685.2,10693.2,72.29K,-0.77%
9/27/2020,10727.9,10799.2,10602.7,10776.2,40.92K,0.45%
9/26/2020,10688.9,10793.3,10650.2,10727.9,37.85K,0.37%
9/25/2020,10739.9,10756,10558.9,10688.8,71.43K,-0.47%
9/24/2020,10238.1,10787.8,10201,10739.4,82.95K,4.90%
9/23/2020,10531.5,10535.4,10146.6,10237.3,74.95K,-2.79%
9/22/2020,10419.4,10570.7,10361.7,10531.5,63.52K,1.10%
9/21/2020,10919.9,10987.2,10328.5,10416.8,109.85K,-4.62%
9/20/2020,11081.6,11081.6,10772.7,10921.5,53.39K,-1.45%
9/19/2020,10933,11177.1,10890.7,11081.8,51.63K,1.36%
9/18/2020,10941.3,11029.7,10818.7,10933,63.48K,-0.08%
9/17/2020,10950.1,11039.3,10755.2,10941.3,77.22K,-0.07%
9/16/2020,10785.2,11093.3,10669.2,10949.5,94.94K,1.52%
9/15/2020,10675.2,10931.8,10627.8,10785.3,91.70K,1.03%
9/14/2020,10332.7,10744.3,10264.5,10675.3,96.64K,3.38%
9/13/2020,10441.7,10579.6,10219.4,10326,66.12K,-1.11%
9/12/2020,10390.2,10476.8,10275.9,10441.9,48.49K,0.50%
9/11/2020,10339.8,10398.8,10212.6,10390.2,62.28K,0.49%
9/10/2020,10224.3,10480.3,10219.2,10339.7,88.01K,1.13%
9/9/2020,10126.8,10343.3,9984.6,10224.6,71.37K,0.97%
9/8/2020,10376.9,10434.4,9877.1,10126.6,113.90K,-2.41%
9/7/2020,10296.4,10400.9,9887,10376.9,12.40M,0.78%
9/6/2020,10092.2,10337.7,10004.7,10296.4,12.12M,2.02%
9/5/2020,10472.3,10558.7,9897.8,10092.2,14.72M,-3.63%
9/4/2020,10168.7,10614.2,9960.3,10472.5,12.50M,2.99%
9/3/2020,11413.2,11442.7,10009.5,10168.8,9.65M,-10.90%
9/2/2020,11914.4,11947.5,11244.9,11413.3,20.26M,-4.21%
9/1/2020,11644.2,12045.9,11544.6,11914.9,580.69K,2.32%
8/31/2020,11701.1,11760.2,11563.8,11644.2,496.14K,-0.49%
8/30/2020,11468.1,11704.2,11462.6,11702,409.36K,2.04%
8/29/2020,11527.8,11576.8,11433.5,11468.1,389.85K,-0.51%
8/28/2020,11327.5,11539,11281.9,11527.4,464.94K,1.77%
8/27/2020,11462.3,11580.3,11135.3,11327.4,560.59K,-1.18%
8/26/2020,11324.9,11533.6,11254.6,11462.3,513.06K,1.21%
8/25/2020,11752.9,11766.9,11131,11324.8,594.07K,-3.65%
8/24/2020,11641.6,11824.6,11587.1,11753.5,429.13K,0.96%
8/23/2020,11661.1,11705.4,11520.8,11641.6,377.33K,-0.17%
8/22/2020,11529.2,11677,11382.1,11661.3,433.98K,1.15%
8/21/2020,11856.9,11877.4,11495.6,11529.2,506.38K,-2.76%
8/20/2020,11751,11881,11672.7,11856.9,430.93K,0.91%
8/19/2020,11944.4,12013.2,11602.6,11750.2,550.26K,-1.65%
8/18/2020,12283,12381.4,11842,11947.6,606.79K,-2.73%
8/17/2020,11898.8,12444.1,11764,12282.6,628.41K,3.22%
8/16/2020,11845.5,11922.5,11688.9,11899,410.81K,0.45%
8/15/2020,11751.1,11964,11711.5,11845.3,499.10K,0.80%
8/14/2020,11771.1,11835.5,11651.5,11750.8,435.44K,-0.17%
8/13/2020,11557.2,11772.9,11298.4,11770.9,545.67K,1.85%
8/12/2020,11390.4,11605.4,11190.6,11557.2,549.59K,1.46%
8/11/2020,11889.2,11931.8,11146.7,11390.4,615.90K,-4.19%
8/10/2020,11681.1,12041.1,11546.9,11889.2,564.11K,1.78%
8/9/2020,11764.4,11792.8,11527.5,11681.2,303.00K,-0.71%
8/8/2020,11591.6,11805.5,11533.5,11764.3,317.06K,1.49%
8/7/2020,11757.1,11901.8,11352.4,11592,517.00K,-1.40%
8/6/2020,11735,11898.4,11563,11757.1,554.85K,0.19%
8/5/2020,11184.8,11771.5,11114.5,11735.1,570.83K,4.92%
8/4/2020,11223.8,11407.8,11043,11184.7,485.79K,-0.35%
8/3/2020,11066.9,11461.1,10981.6,11224.4,470.24K,1.42%
8/2/2020,11802.6,12061.1,10730.7,11066.8,647.95K,-6.24%
8/1/2020,11333.2,11847.7,11226.1,11803.1,611.47K,4.14%
7/31/2020,11096.5,11434.8,10964.6,11333.4,530.95K,2.14%
7/30/2020,11105.8,11164.4,10861.6,11096.2,501.14K,-0.09%
7/29/2020,10908.4,11336.5,10771.8,11105.9,576.83K,1.81%
7/28/2020,10961.1,11046.1,10873.6,10908.5,658.37K,-1.04%
7/27/2020,9932.7,11367,9894.6,11022.8,908.99K,10.98%
7/26/2020,9690,10086.6,9645.9,9932.5,415.07K,2.35%
7/25/2020,9546.7,9729.3,9536.2,9704.1,306.29K,1.65%
7/24/2020,9599.2,9626.2,9480.5,9546.4,359.16K,-0.55%
7/23/2020,9513.6,9646.5,9451.1,9599.6,425.66K,0.90%
7/22/2020,9387.4,9523.1,9296,9513.7,386.00K,1.35%
7/21/2020,9162.3,9426.9,9155.1,9387.3,458.99K,2.46%
7/20/2020,9208.1,9218.4,9139.9,9162.4,312.98K,-0.50%
7/19/2020,9170.1,9224.8,9106.4,9208,265.25K,0.41%
7/18/2020,9155.8,9198.8,9126.7,9170.2,276.40K,0.16%
7/17/2020,9135.4,9181.9,9091.5,9155.8,310.92K,0.22%
7/16/2020,9198.7,9224.2,9052,9135.3,429.04K,-0.69%
7/15/2020,9253.6,9270.2,9168.7,9198.7,429.84K,-0.59%
7/14/2020,9243.1,9274.8,9135.7,9253.4,453.83K,0.11%
7/13/2020,9300.5,9329.6,9207.6,9243.6,456.87K,-0.62%
7/12/2020,9234.2,9337.8,9170.4,9300.8,366.88K,0.73%
7/11/2020,9285.8,9295.5,9184.2,9233.3,353.92K,-0.56%
7/10/2020,9239,9309.8,9131.9,9285.1,418.47K,0.53%
7/9/2020,9430.1,9434.5,9176,9235.7,444.27K,-2.06%
7/8/2020,9256.3,9458.3,9233.1,9429.9,509.94K,1.88%
7/7/2020,9338.8,9371.2,9209.3,9256,420.55K,-0.89%
7/6/2020,9080.4,9363,9063.2,9339,510.27K,2.84%
7/5/2020,9134.3,9149.6,8932.1,9081,314.10K,-0.58%
7/4/2020,9067.1,9182.3,9049.6,9134.4,261.25K,0.74%
7/3/2020,9085,9120.4,9050.9,9067.1,333.88K,-0.20%
7/2/2020,9229.9,9259.7,8962.1,9085.1,483.10K,-1.57%
7/1/2020,9135.9,9289,9101.1,9229.9,366.78K,1.03%
6/30/2020,9186,9199.8,9075.3,9135.4,381.73K,-0.54%
6/29/2020,9122.8,9229.1,9033.6,9185.4,401.12K,0.67%
6/28/2020,9008.4,9185.5,8950.2,9124,329.01K,1.28%
6/27/2020,9160.5,9190.5,8865.3,9008.3,441.93K,-1.66%
6/26/2020,9247.5,9296.5,9060.1,9160,489.84K,-0.95%
6/25/2020,9300.8,9327.3,9022.6,9247.5,524.45K,-0.59%
6/24/2020,9624.6,9667.4,9223,9302,515.78K,-3.35%
6/23/2020,9683.9,9715.6,9581.8,9624.6,375.49K,-0.61%
6/22/2020,9296.5,9751.9,9285.8,9683.7,523.32K,4.17%
6/21/2020,9358.8,9411.2,9288.5,9296.4,335.99K,-0.67%
6/20/2020,9314,9394.5,9199.8,9358.8,383.44K,0.48%
6/19/2020,9390.3,9424,9249.6,9314,478.49K,-0.79%
6/18/2020,9464.6,9480.4,9289.3,9388.1,391.67K,-0.81%
6/17/2020,9523.6,9543.6,9258.2,9464.6,446.45K,-0.62%
6/16/2020,9425.6,9577.1,9379.3,9523.5,545.47K,1.04%
6/15/2020,9345.5,9489.7,8925.6,9425.4,750.90K,0.86%
6/14/2020,9470.7,9474.7,9264.4,9345.3,311.27K,-1.33%
6/13/2020,9466.5,9484.9,9369.9,9471.3,364.97K,0.05%
